mode,accuracy,F1-score,precision,recall
TRAIN,0.9497697781498535,0.9507186858316221,0.9776182432432432,0.925259792166267
VALID,0.9061093247588424,0.9050715214564369,0.9720670391061452,0.8467153284671532
TEST,0.9074766355140187,0.9066037735849057,0.961,0.8580357142857142
TRAIN,0.9585600669736292,0.9597887896019497,0.9756399669694468,0.9444444444444444
VALID,0.9157556270096463,0.916613621896881,0.9612817089452603,0.8759124087591241
TEST,0.922429906542056,0.9234317343173433,0.9551526717557252,0.89375
TRAIN,0.9642109669317707,0.9656970912738215,0.9693918646798227,0.9620303756994405
VALID,0.9389067524115756,0.9413942011104256,0.9549436795994993,0.9282238442822385
TEST,0.9299065420560748,0.9319419237749546,0.9474169741697417,0.9169642857142857
TRAIN,0.9642109669317707,0.9656970912738215,0.9693918646798227,0.9620303756994405
VALID,0.9389067524115756,0.9413942011104256,0.9549436795994993,0.9282238442822385
TEST,0.9299065420560748,0.9319419237749546,0.9474169741697417,0.9169642857142857
TRAIN,0.9642109669317707,0.9656970912738215,0.9693918646798227,0.9620303756994405
VALID,0.9389067524115756,0.9413942011104256,0.9549436795994993,0.9282238442822385
TEST,0.9299065420560748,0.9319419237749546,0.9474169741697417,0.9169642857142857
TRAIN,0.9642109669317707,0.9656970912738215,0.9693918646798227,0.9620303756994405
VALID,0.9414790996784566,0.9440000000000001,0.9551681195516812,0.9330900243309003
TEST,0.9280373831775701,0.930316742081448,0.9431192660550459,0.9178571428571428
TRAIN,0.9654667224780242,0.9669801881128678,0.9683366733466934,0.9656274980015987
VALID,0.9414790996784566,0.9440000000000001,0.9551681195516812,0.9330900243309003
TEST,0.9280373831775701,0.930316742081448,0.9431192660550459,0.9178571428571428
TRAIN,0.9654667224780242,0.9669801881128678,0.9683366733466934,0.9656274980015987
VALID,0.9414790996784566,0.9442743417023882,0.9506781750924784,0.9379562043795621
TEST,0.9280373831775701,0.930316742081448,0.9431192660550459,0.9178571428571428
