mode,accuracy,F1-score,precision,recall
TRAIN,0.1452490581833403,0.2259287338893101,0.21485219899062724,0.23820943245403678
VALID,0.17106109324758842,0.25014543339150663,0.23968784838350055,0.2615571776155718
TEST,0.18130841121495328,0.25573491928632114,0.2439222042139384,0.26875
TRAIN,0.5738802846379238,0.700852189244784,0.554135687732342,0.9532374100719424
VALID,0.5704180064308682,0.6941391941391941,0.5565345080763583,0.9221411192214112
TEST,0.569158878504673,0.6938911022576361,0.5523255813953488,0.9330357142857143
TRAIN,0.93197990791126,0.936511037311975,0.9159342758884219,0.9580335731414868
VALID,0.907395498392283,0.9135654261704683,0.9016587677725119,0.9257907542579076
TEST,0.9074766355140187,0.9139130434782609,0.8906779661016949,0.9383928571428571
TRAIN,0.9483047300125576,0.9512146948449536,0.9402577118313159,0.9624300559552358
VALID,0.9228295819935691,0.927710843373494,0.918854415274463,0.9367396593673966
TEST,0.9242990654205607,0.9290096406660824,0.9122203098106713,0.9464285714285714
TRAIN,0.9520719966513186,0.9546085232903865,0.9469130947699568,0.9624300559552358
VALID,0.9260450160771704,0.9302607640994542,0.9274486094316807,0.9330900243309003
TEST,0.9261682242990654,0.9303964757709251,0.9182608695652174,0.9428571428571428
TRAIN,0.9518627040602763,0.9544193420531114,0.9465408805031447,0.9624300559552358
VALID,0.9286173633440514,0.9330922242314647,0.9247311827956989,0.9416058394160584
TEST,0.9247663551401869,0.9291684997800265,0.9158716392020815,0.9428571428571428
TRAIN,0.9510255336961072,0.9535714285714285,0.9468085106382979,0.960431654676259
VALID,0.9273311897106109,0.9314736203759854,0.9286577992744861,0.9343065693430657
TEST,0.922429906542056,0.9267431597528685,0.9162303664921466,0.9375
TRAIN,0.9510255336961072,0.9535714285714285,0.9468085106382979,0.960431654676259
VALID,0.9273311897106109,0.9314736203759854,0.9286577992744861,0.9343065693430657
TEST,0.922429906542056,0.9267431597528685,0.9162303664921466,0.9375
TRAIN,0.9508162411050649,0.9533637626513197,0.946787544343713,0.9600319744204636
VALID,0.932475884244373,0.9367088607594937,0.9283154121863799,0.9452554744525548
TEST,0.9205607476635514,0.9245785270629993,0.9188712522045855,0.9303571428571429
TRAIN,0.9547928003348681,0.9572953736654803,0.9471830985915493,0.9676258992805755
VALID,0.932475884244373,0.9367088607594937,0.9283154121863799,0.9452554744525548
TEST,0.9238317757009346,0.9279717189571365,0.9186351706036745,0.9375
TRAIN,0.9552113855169527,0.9576237623762377,0.9489795918367347,0.9664268585131894
VALID,0.932475884244373,0.9367088607594937,0.9283154121863799,0.9452554744525548
TEST,0.9238317757009346,0.9273942093541203,0.9253333333333333,0.9294642857142857
TRAIN,0.959187944746756,0.9612403100775194,0.9561091340450771,0.9664268585131894
VALID,0.9369774919614148,0.9402439024390243,0.9425427872860636,0.9379562043795621
TEST,0.9299065420560748,0.9327956989247311,0.9361510791366906,0.9294642857142857
TRAIN,0.959187944746756,0.9612403100775194,0.9561091340450771,0.9664268585131894
VALID,0.9369774919614148,0.9402439024390243,0.9425427872860636,0.9379562043795621
TEST,0.9299065420560748,0.9327956989247311,0.9361510791366906,0.9294642857142857
TRAIN,0.959187944746756,0.9612403100775194,0.9561091340450771,0.9664268585131894
VALID,0.9395498392282958,0.9428223844282239,0.9428223844282239,0.9428223844282239
TEST,0.9299065420560748,0.9327956989247311,0.9361510791366906,0.9294642857142857
TRAIN,0.959187944746756,0.9612403100775194,0.9561091340450771,0.9664268585131894
VALID,0.9395498392282958,0.9428223844282239,0.9428223844282239,0.9428223844282239
TEST,0.9299065420560748,0.9327956989247311,0.9361510791366906,0.9294642857142857
TRAIN,0.959187944746756,0.9612403100775194,0.9561091340450771,0.9664268585131894
VALID,0.9395498392282958,0.9428223844282239,0.9428223844282239,0.9428223844282239
TEST,0.9280373831775701,0.9311885612153709,0.9320214669051878,0.9303571428571429
TRAIN,0.959187944746756,0.9612403100775194,0.9561091340450771,0.9664268585131894
VALID,0.9395498392282958,0.9428223844282239,0.9428223844282239,0.9428223844282239
TEST,0.9280373831775701,0.9311885612153709,0.9320214669051878,0.9303571428571429
TRAIN,0.9660946002511511,0.967690466693259,0.9657643312101911,0.9696243005595524
VALID,0.9395498392282958,0.9428223844282239,0.9428223844282239,0.9428223844282239
TEST,0.9280373831775701,0.9311885612153709,0.9320214669051878,0.9303571428571429
TRAIN,0.9660946002511511,0.967690466693259,0.9657643312101911,0.9696243005595524
VALID,0.9395498392282958,0.9428223844282239,0.9428223844282239,0.9428223844282239
TEST,0.930373831775701,0.9332138054683999,0.936993699369937,0.9294642857142857
TRAIN,0.9660946002511511,0.967690466693259,0.9657643312101911,0.9696243005595524
VALID,0.9395498392282958,0.9428223844282239,0.9428223844282239,0.9428223844282239
